Регион,Год,Месяц,Поездки,Месяц_номер,Дата,is_outlier,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,месяц,квартал,год,день_года,is_holiday_month,season
Республика Саха (Якутия),2024,январь-май,89398.0,5,2024-05-01,False,72037.0,34945.0,148202.0,28102.0,71896.33333333333,72855.5,84273.0,5,2,2024,122,1,весна
Республика Саха (Якутия),2024,январь-июнь,109516.0,6,2024-06-01,False,89398.0,54254.0,169697.0,45936.0,90317.0,62825.333333333336,89571.33333333333,6,2,2024,153,0,лето
Республика Саха (Якутия),2024,январь-июль,133991.0,7,2024-07-01,False,109516.0,72037.0,16802.0,65439.0,110968.33333333333,82356.83333333333,95284.0,7,3,2024,183,0,лето
Республика Саха (Якутия),2024,январь-август,158359.0,8,2024-08-01,False,133991.0,89398.0,34945.0,83440.0,133955.33333333334,102925.83333333333,101527.25,8,3,2024,214,0,лето
Республика Саха (Якутия),2024,январь-сентябрь,173878.0,9,2024-09-01,False,158359.0,109516.0,54254.0,105875.0,155409.33333333334,122863.16666666667,107194.16666666667,9,3,2024,245,0,осень
Республика Саха (Якутия),2025,январь,15257.0,1,2025-01-01,False,173878.0,133991.0,72037.0,125251.0,115831.33333333333,113399.83333333333,98028.0,1,1,2025,1,1,зима
Республика Саха (Якутия),2025,январь-февраль,34553.0,2,2025-02-01,False,15257.0,158359.0,89398.0,148202.0,74562.66666666667,104259.0,88557.25,2,1,2025,32,1,зима
Республика Саха (Якутия),2025,январь-март,56062.0,3,2025-03-01,False,34553.0,173878.0,109516.0,169697.0,35290.666666666664,95350.0,79087.66666666667,3,1,2025,60,1,весна
Республика Саха (Якутия),2025,январь-апрель,79130.0,4,2025-04-01,False,56062.0,15257.0,133991.0,16802.0,56581.666666666664,86206.5,84281.66666666667,4,2,2025,91,0,весна
Республика Саха (Якутия),2025,январь-май,99211.0,5,2025-05-01,False,79130.0,34553.0,158359.0,34945.0,78134.33333333333,76348.5,89637.16666666667,5,2,2025,121,1,весна
Республика Саха (Якутия),2025,январь-июнь,128439.0,6,2025-06-01,False,99211.0,56062.0,173878.0,54254.0,102260.0,68775.33333333333,95819.25,6,2,2025,152,0,лето
Республика Саха (Якутия),2025,январь-июль,158644.0,7,2025-07-01,False,128439.0,79130.0,15257.0,72037.0,128764.66666666667,92673.16666666667,103036.5,7,3,2025,182,0,лето
Республика Саха (Якутия),2025,январь-август,184221.0,8,2025-08-01,False,158644.0,99211.0,34553.0,89398.0,157101.33333333334,117617.83333333333,110938.41666666667,8,3,2025,213,0,лето
Республика Саха (Якутия),2025,январь-сентябрь,205645.0,9,2025-09-01,False,184221.0,128439.0,56062.0,109516.0,182836.66666666666,142548.33333333334,118949.16666666667,9,3,2025,244,0,осень
Республика Северная Осетия - Алания,2022,январь,14489.0,1,2022-01-01,False,,,,,14489.0,14489.0,14489.0,1,1,2022,1,1,зима
Республика Северная Осетия - Алания,2022,январь-февраль,23753.0,2,2022-02-01,False,14489.0,,,,19121.0,19121.0,19121.0,2,1,2022,32,1,зима
Республика Северная Осетия - Алания,2022,январь-март,36357.0,3,2022-03-01,False,23753.0,,,,24866.333333333332,24866.333333333332,24866.333333333332,3,1,2022,60,1,весна
Республика Северная Осетия - Алания,2022,январь-апрель,81853.0,4,2022-04-01,False,36357.0,14489.0,,,47321.0,39113.0,39113.0,4,2,2022,91,0,весна
Республика Северная Осетия - Алания,2022,январь-май,118347.0,5,2022-05-01,False,81853.0,23753.0,,,78852.33333333333,54959.8,54959.8,5,2,2022,121,1,весна
Республика Северная Осетия - Алания,2022,январь-июнь,167455.0,6,2022-06-01,False,118347.0,36357.0,,,122551.66666666667,73709.0,73709.0,6,2,2022,152,0,лето
Республика Северная Осетия - Алания,2022,январь-июль,183620.0,7,2022-07-01,False,167455.0,81853.0,14489.0,,156474.0,101897.5,89410.57142857143,7,3,2022,182,0,лето
Республика Северная Осетия - Алания,2022,январь-август,201430.0,8,2022-08-01,False,183620.0,118347.0,23753.0,,184168.33333333334,131510.33333333334,103413.0,8,3,2022,213,0,лето
Республика Северная Осетия - Алания,2022,январь-сентябрь,213143.0,9,2022-09-01,False,201430.0,167455.0,36357.0,,199397.66666666666,160974.66666666666,115605.22222222222,9,3,2022,244,0,осень
Республика Северная Осетия - Алания,2022,январь-октябрь*,224055.0,10,2022-10-01,False,213143.0,183620.0,81853.0,,212876.0,184675.0,126450.2,10,4,2022,274,0,осень
Республика Северная Осетия - Алания,2022,январь-ноябрь*,234205.0,11,2022-11-01,False,224055.0,201430.0,118347.0,,223801.0,203984.66666666666,136246.0909090909,11,4,2022,305,0,осень
Республика Северная Осетия - Алания,2022,январь-декабрь*,245180.0,12,2022-12-01,False,234205.0,213143.0,167455.0,,234480.0,216938.83333333334,145323.91666666666,12,4,2022,335,1,зима
Республика Северная Осетия - Алания,2023,январь,12938.0,1,2023-01-01,False,245180.0,224055.0,183620.0,14489.0,164107.66666666666,188491.83333333334,145194.66666666666,1,1,2023,1,1,зима
Республика Северная Осетия - Алания,2023,январь-февраль,28885.0,2,2023-02-01,False,12938.0,234205.0,201430.0,23753.0,95667.66666666667,159734.33333333334,145622.33333333334,2,1,2023,32,1,зима
Республика Северная Осетия - Алания,2023,январь-март,45783.0,3,2023-03-01,False,28885.0,245180.0,213143.0,36357.0,29202.0,131841.0,146407.83333333334,3,1,2023,60,1,весна
Республика Северная Осетия - Алания,2023,январь-апрель,67903.0,4,2023-04-01,False,45783.0,12938.0,224055.0,81853.0,47523.666666666664,105815.66666666667,145245.33333333334,4,2,2023,91,0,весна
Республика Северная Осетия - Алания,2023,январь-май,90190.0,5,2023-05-01,False,67903.0,28885.0,234205.0,118347.0,67958.66666666667,81813.16666666667,142898.91666666666,5,2,2023,121,1,весна
Республика Северная Осетия - Алания,2023,январь-июнь,120168.0,6,2023-06-01,False,90190.0,45783.0,245180.0,167455.0,92753.66666666667,60977.833333333336,138958.33333333334,6,2,2023,152,0,лето
Республика Северная Осетия - Алания,2023,январь-июль,147038.0,7,2023-07-01,False,120168.0,67903.0,12938.0,183620.0,119132.0,83327.83333333333,135909.83333333334,7,3,2023,182,0,лето
Республика Северная Осетия - Алания,2023,январь-август,173984.0,8,2023-08-01,False,147038.0,90190.0,28885.0,201430.0,147063.33333333334,107511.0,133622.66666666666,8,3,2023,213,0,лето
Республика Северная Осетия - Алания,2023,январь-сентябрь,190999.0,9,2023-09-01,False,173984.0,120168.0,45783.0,213143.0,170673.66666666666,131713.66666666666,131777.33333333334,9,3,2023,244,0,осень
Республика Северная Осетия - Алания,2024,январь,10297.0,1,2024-01-01,False,190999.0,147038.0,67903.0,224055.0,125093.33333333333,122112.66666666667,113964.16666666667,1,1,2024,1,1,зима
Республика Северная Осетия - Алания,2024,январь-февраль,22703.0,2,2024-02-01,False,10297.0,173984.0,90190.0,234205.0,74666.33333333333,110864.83333333333,96339.0,2,1,2024,32,1,зима
Республика Северная Осетия - Алания,2024,январь-март,37035.0,3,2024-03-01,False,22703.0,190999.0,120168.0,245180.0,23345.0,97009.33333333333,78993.58333333333,3,1,2024,61,1,весна
Республика Северная Осетия - Алания,2024,январь-апрель,54920.0,4,2024-04-01,False,37035.0,10297.0,147038.0,12938.0,38219.333333333336,81656.33333333333,82492.08333333333,4,2,2024,92,0,весна
Республика Северная Осетия - Алания,2024,январь-май,74353.0,5,2024-05-01,False,54920.0,22703.0,173984.0,28885.0,55436.0,65051.166666666664,86281.08333333333,5,2,2024,122,1,весна
Республика Северная Осетия - Алания,2024,январь-июнь,98541.0,6,2024-06-01,False,74353.0,37035.0,190999.0,45783.0,75938.0,49641.5,90677.58333333333,6,2,2024,153,0,лето
Республика Северная Осетия - Алания,2024,январь-июль,162382.0,7,2024-07-01,False,98541.0,54920.0,10297.0,67903.0,111758.66666666667,74989.0,98550.83333333333,7,3,2024,183,0,лето
Республика Северная Осетия - Алания,2024,январь-август,218438.0,8,2024-08-01,False,162382.0,74353.0,22703.0,90190.0,159787.0,107611.5,109238.16666666667,8,3,2024,214,0,лето
Республика Северная Осетия - Алания,2024,январь-сентябрь,272324.0,9,2024-09-01,False,218438.0,98541.0,37035.0,120168.0,217714.66666666666,146826.33333333334,121917.83333333333,9,3,2024,245,0,осень
Республика Северная Осетия - Алания,2025,январь,4200.0,1,2025-01-01,False,272324.0,162382.0,54920.0,147038.0,164987.33333333334,138373.0,110014.66666666667,1,1,2025,1,1,зима
Республика Северная Осетия - Алания,2025,январь-февраль,9855.0,2,2025-02-01,False,4200.0,218438.0,74353.0,173984.0,95459.66666666667,127623.33333333333,96337.25,2,1,2025,32,1,зима
Республика Северная Осетия - Алания,2025,январь-март,17252.0,3,2025-03-01,False,9855.0,272324.0,98541.0,190999.0,10435.666666666666,114075.16666666667,81858.33333333333,3,1,2025,60,1,весна
Республика Северная Осетия - Алания,2025,январь-апрель,25206.0,4,2025-04-01,False,17252.0,4200.0,162382.0,10297.0,17437.666666666668,91212.5,83100.75,4,2,2025,91,0,весна
Республика Северная Осетия - Алания,2025,январь-май,44336.0,5,2025-05-01,False,25206.0,9855.0,218438.0,22703.0,28931.333333333332,62195.5,84903.5,5,2,2025,121,1,весна
Республика Северная Осетия - Алания,2025,январь-июнь,74134.0,6,2025-06-01,False,44336.0,17252.0,272324.0,37035.0,47892.0,29163.833333333332,87995.08333333333,6,2,2025,152,0,лето
Республика Северная Осетия - Алания,2025,январь-июль,111717.0,7,2025-07-01,False,74134.0,25206.0,4200.0,54920.0,76729.0,47083.333333333336,92728.16666666667,7,3,2025,182,0,лето
Республика Северная Осетия - Алания,2025,январь-август,145861.0,8,2025-08-01,False,111717.0,44336.0,9855.0,74353.0,110570.66666666667,69751.0,98687.16666666667,8,3,2025,213,0,лето
Республика Северная Осетия - Алания,2025,январь-сентябрь,161444.0,9,2025-09-01,False,145861.0,74134.0,17252.0,98541.0,139674.0,93783.0,103929.08333333333,9,3,2025,244,0,осень
Республика Татарстан,2022,январь,207263.0,1,2022-01-01,False,,,,,207263.0,207263.0,207263.0,1,1,2022,1,1,зима
Республика Татарстан,2022,январь-февраль,368698.0,2,2022-02-01,False,207263.0,,,,287980.5,287980.5,287980.5,2,1,2022,32,1,зима
Республика Татарстан,2022,январь-март,588413.0,3,2022-03-01,False,368698.0,,,,388124.6666666667,388124.6666666667,388124.6666666667,3,1,2022,60,1,весна
Республика Татарстан,2022,январь-апрель,990317.0,4,2022-04-01,False,588413.0,207263.0,,,649142.6666666666,538672.75,538672.75,4,2,2022,91,0,весна
Республика Татарстан,2022,январь-май,1433034.0,5,2022-05-01,False,990317.0,368698.0,,,1003921.3333333334,717545.0,717545.0,5,2,2022,121,1,весна
Республика Татарстан,2022,январь-июнь,1910313.0,6,2022-06-01,False,1433034.0,588413.0,,,1444554.6666666667,916339.6666666666,916339.6666666666,6,2,2022,152,0,лето
Республика Татарстан,2022,январь-июль,2367603.0,7,2022-07-01,False,1910313.0,990317.0,207263.0,,1903650.0,1276396.3333333333,1123663.0,7,3,2022,182,0,лето
Республика Татарстан,2022,январь-август,2903306.0,8,2022-08-01,False,2367603.0,1433034.0,368698.0,,2393740.6666666665,1698831.0,1346118.375,8,3,2022,213,0,лето
Республика Татарстан,2022,январь-сентябрь,3187952.0,9,2022-09-01,False,2903306.0,1910313.0,588413.0,,2819620.3333333335,2132087.5,1550766.5555555555,9,3,2022,244,0,осень
Республика Татарстан,2022,январь-октябрь*,3361758.0,10,2022-10-01,False,3187952.0,2367603.0,990317.0,,3151005.3333333335,2527327.6666666665,1731865.7,10,4,2022,274,0,осень
Республика Татарстан,2022,январь-ноябрь*,3539543.0,11,2022-11-01,False,3361758.0,2903306.0,1433034.0,,3363084.3333333335,2878412.5,1896200.0,11,4,2022,305,0,осень
Республика Татарстан,2022,январь-декабрь*,3702523.0,12,2022-12-01,False,3539543.0,3187952.0,1910313.0,,3534608.0,3177114.1666666665,2046726.9166666667,12,4,2022,335,1,зима
Республика Татарстан,2023,январь,273765.0,1,2023-01-01,False,3702523.0,3361758.0,2367603.0,207263.0,2505277.0,2828141.1666666665,2052268.75,1,1,2023,1,1,зима
Республика Татарстан,2023,январь-февраль,545087.0,2,2023-02-01,False,273765.0,3539543.0,2903306.0,368698.0,1507125.0,2435104.6666666665,2066967.8333333333,2,1,2023,32,1,зима
Республика Татарстан,2023,январь-март,859073.0,3,2023-03-01,False,545087.0,3702523.0,3187952.0,588413.0,559308.3333333334,2046958.1666666667,2089522.8333333333,3,1,2023,60,1,весна
Республика Татарстан,2023,январь-апрель,1166112.0,4,2023-04-01,False,859073.0,273765.0,3361758.0,990317.0,856757.3333333334,1681017.1666666667,2104172.4166666665,4,2,2023,91,0,весна
Республика Татарстан,2023,январь-май,1489422.0,5,2023-05-01,False,1166112.0,545087.0,3539543.0,1433034.0,1171535.6666666667,1339330.3333333333,2108871.4166666665,5,2,2023,121,1,весна
